nombre_poblacion,nombre_provincia,temp_max,hora_temp_max,temp_min,hora_temp_min,precipitacion,fecha
Hoyos,Cáceres,22.2,16:10,10.8,05:10,0.0,2017-10-31
Zarza La Mayor,Cáceres,24.4,16:10,11.7,04:50,0.0,2017-10-31
Valverde del Fresno,Cáceres,22.9,15:30,8.1,06:40,0.0,2017-10-31
Aliseda,Cáceres,25.1,16:30,6.3,08:20,0.0,2017-10-31
Brozas,Cáceres,24.7,15:50,11.3,05:40,0.0,2017-10-31
Valencia de Alcántara,Cáceres,24.3,17:00,6.4,07:40,0.0,2017-10-31
Guadalupe,Cáceres,22.3,15:00,10.8,06:40,0.0,2017-10-31
Cañamero,Cáceres,22.7,16:30,10.8,08:00,0.0,2017-10-31
Zorita,Cáceres,23.7,16:10,14.3,07:50,0.0,2017-10-31
Alcuescar,Cáceres,24.2,15:20,10.5,06:20,0.0,2017-10-31
Chipiona,Cádiz,26.8,14:20,13.8,04:40,0.0,2017-10-31
Rota, Base Naval,Cádiz,26.3,14:40,12.3,08:10,0.0,2017-10-31
Grazalema,Cádiz,19.0,13:10,9.0,02:20,0.0,2017-10-31
Olvera,Cádiz,23.0,15:20,13.2,08:20,0.0,2017-10-31
El Bosque,Cádiz,23.8,13:40,11.3,03:50,0.0,2017-10-31
San José del Valle,Cádiz,25.6,13:10,16.1,03:50,0.0,2017-10-31
Jerez de la Frontera Aeropuerto,Cádiz,26.5,14:00,11.1,06:50,0.0,2017-10-31
Cádiz,Cádiz,24.4,15:20,18.1,07:20,0.0,2017-10-31
Medina Sidonia,Cádiz,24.2,13:40,16.5,01:50,0.0,2017-10-31
Vejer de la Frontera,Cádiz,24.0,13:40,16.1,00:30,0.0,2017-10-31
Barbate,Cádiz,25.0,14:00,18.0,06:40,0.0,2017-10-31
Tarifa,Cádiz,23.8,14:40,19.7,00:20,0.0,2017-10-31
Jimena de la Frontera,Cádiz,22.8,14:40,11.3,05:30,0.0,2017-10-31
San Roque,Cádiz,22.7,13:40,17.9,02:50,0.0,2017-10-31
Castro Urdiales,Cantabria,14.9,15:40,10.8,07:50,0.0,2017-10-31
Ramales de la Victoria,Cantabria,18.2,15:20,6.6,03:59,0.0,2017-10-31
Barcena de Cicero, Treto,Cantabria,15.6,16:50,8.4,03:59,0.0,2017-10-31
Soba, Alto Miera,Cantabria,16.9,20:40,3.4,07:50,0.0,2017-10-31
Santander Aeropuerto,Cantabria,16.8,14:50,8.9,03:59,0.0,2017-10-31
Santander,Cantabria,14.9,11:30,10.7,08:20,0.0,2017-10-31
Los Tojos, Bárcena Mayor,Cantabria,15.4,15:30,2.1,08:40,0.0,2017-10-31
San Felices de Buelna,Cantabria,17.2,16:00,5.2,08:40,0.0,2017-10-31
Torrelavega, Sierrapando,Cantabria,15.7,13:40,7.7,08:00,0.0,2017-10-31
San Vicente de la Barquera,Cantabria,14.7,16:10,7.8,05:10,0.0,2017-10-31
Camaleño, Fuente De,Cantabria,18.7,14:50,-0.8,07:30,0.0,2017-10-31
Cillórigo de Liébana, Tama,Cantabria,18.9,15:50,4.2,03:59,0.0,2017-10-31
Tresviso,Cantabria,14.6,14:40,2.8,08:00,0.2,2017-10-31
Santillana del Mar, Altamira,Cantabria,15.4,13:40,7.3,07:50,0.0,2017-10-31
Reinosa,Cantabria,16.7,16:20,-4.6,07:40,0.0,2017-10-31
Alto Campoo,Cantabria,14.0,16:00,0.8,01:10,0.0,2017-10-31
Valderredible, Cubillo de Ebro,Cantabria,19.1,16:00,-0.2,06:10,0.0,2017-10-31
Valderredible, Polientes,Cantabria,20.1,16:00,0.0,08:10,0.0,2017-10-31
Segorbe,Castelló/Castellón,19.6,12:20,10.5,23:10,0.0,2017-10-31
Montanejos,Castelló/Castellón,18.7,12:40,10.8,06:30,0.0,2017-10-31
Villafranca del Cid/Vilafranca,Castelló/Castellón,15.4,14:10,2.1,07:40,0.0,2017-10-31
Atzeneta del Maestrat,Castelló/Castellón,19.5,12:10,8.2,07:50,0.0,2017-10-31
Castellón - Almassora,Castelló/Castellón,20.2,14:10,15.3,07:50,1.8,2017-10-31
Torreblanca,Castelló/Castellón,20.1,12:20,16.0,07:00,0.0,2017-10-31
La Pobla de Benifassà-Fredes,Castelló/Castellón,12.1,13:50,2.8,07:10,0.0,2017-10-31
Vinaròs,Castelló/Castellón,22.1,13:00,12.5,07:00,0.1,2017-10-31
Morella,Castelló/Castellón,15.1,13:20,3.5,07:40,0.0,2017-10-31
Castellfort,Castelló/Castellón,13.9,13:10,4.2,07:20,0.0,2017-10-31
Ceuta,Ceuta,22.1,13:30,18.1,05:50,0.0,2017-10-31
Alcazar de San Juan,Ciudad Real,21.3,15:20,9.3,08:20,0.0,2017-10-31
Tomelloso,Ciudad Real,22.7,15:40,5.7,02:40,0.0,2017-10-31
Ciudad Real,Ciudad Real,21.0,14:50,6.4,07:50,0.0,2017-10-31
Villanueva de los Infantes,Ciudad Real,21.8,15:10,8.2,07:40,0.0,2017-10-31
Valdepeñas,Ciudad Real,22.2,14:10,4.6,07:30,0.0,2017-10-31
Viso del Marqués,Ciudad Real,20.7,16:40,6.0,05:10,0.0,2017-10-31
Abenójar,Ciudad Real,21.7,15:20,8.6,07:20,0.0,2017-10-31
Puebla de Don Rodrigo,Ciudad Real,23.7,14:30,4.0,07:50,0.0,2017-10-31
Almadén,Ciudad Real,25.3,16:00,10.8,08:10,0.0,2017-10-31
Puertollano,Ciudad Real,22.8,15:10,5.6,07:40,0.0,2017-10-31
Fuencaliente,Ciudad Real,22.4,15:10,6.7,07:50,0.0,2017-10-31
Valsequillo,Córdoba,23.6,14:40,4.6,08:00,0.0,2017-10-31
Hinojosa del Duque,Córdoba,23.2,15:10,6.1,08:00,0.0,2017-10-31
Cardeña,Córdoba,22.5,14:50,10.7,07:50,0.0,2017-10-31
Montoro,Córdoba,26.4,17:10,6.2,08:00,0.0,2017-10-31
Villanueva de Córdoba,Córdoba,22.1,14:50,11.2,05:00,0.0,2017-10-31
Córdoba, Embalse de Guadanuño,Córdoba,22.9,15:50,7.7,07:20,0.0,2017-10-31
Córdoba Aeropuerto,Córdoba,26.8,15:50,8.9,05:10,0.0,2017-10-31
Priego de Cordoba,Córdoba,25.2,15:30,9.3,06:00,0.0,2017-10-31
Doña Mencía,Córdoba,21.9,15:00,12.3,07:10,0.0,2017-10-31
Córdoba, Prágdena,Córdoba,24.7,17:00,9.1,08:00,0.0,2017-10-31
Espiel,Córdoba,23.0,15:00,6.5,07:10,0.0,2017-10-31
Fuente Palmera,Córdoba,25.6,15:20,10.4,07:50,0.0,2017-10-31
Benamejí,Córdoba,21.9,13:40,12.1,08:10,0.0,2017-10-31
Aguilar de la Frontera,Córdoba,24.6,15:20,10.0,07:50,0.0,2017-10-31
La Rambla,Córdoba,26.5,14:50,9.9,05:50,0.0,2017-10-31
Beteta,Cuenca,16.2,15:10,1.6,08:00,0.0,2017-10-31
Tarancón,Cuenca,23.1,16:30,10.6,06:20,0.0,2017-10-31
Alcázar del Rey,Cuenca,20.1,15:00,7.7,03:40,0.0,2017-10-31
Abia de Obispalia,Cuenca,19.2,16:00,8.7,07:20,0.0,2017-10-31
Alberca de Zancara,Cuenca,18.8,15:00,9.7,00:50,0.0,2017-10-31
San Clemente,Cuenca,20.1,15:10,11.3,00:00,0.0,2017-10-31
Osa de la Vega,Cuenca,20.6,16:30,8.3,00:10,0.0,2017-10-31
Cuenca,Cuenca,19.5,16:00,7.3,07:40,0.0,2017-10-31
Motilla del Palancar,Cuenca,20.3,15:10,11.0,07:00,0.0,2017-10-31
Salvacañete,Cuenca,14.8,15:50,4.2,00:20,0.0,2017-10-31
Mira,Cuenca,18.2,15:10,4.8,01:00,0.0,2017-10-31
Irún,Gipuzkoa,13.7,15:20,6.0,07:50,0.0,2017-10-31
San Sebastián Aeropuerto,Gipuzkoa,16.2,17:20,5.4,08:10,0.0,2017-10-31
Renteria,Gipuzkoa,17.0,16:10,2.9,07:30,0.2,2017-10-31
Segura - Lastala,Gipuzkoa,17.3,15:20,3.7,06:20,0.0,2017-10-31
Beasain,Gipuzkoa,17.1,15:30,4.5,05:10,0.0,2017-10-31
Ordizia,Gipuzkoa,15.1,14:30,4.7,07:50,0.0,2017-10-31
Legazpia,Gipuzkoa,15.3,15:20,2.8,07:50,0.0,2017-10-31
Zumarraga,Gipuzkoa,13.0,15:00,2.0,07:50,0.0,2017-10-31
Azpeitia,Gipuzkoa,16.0,14:30,5.4,08:00,0.0,2017-10-31
Zumaia,Gipuzkoa,16.7,15:00,6.7,07:30,0.0,2017-10-31
Aretxabaleta,Gipuzkoa,15.9,14:20,5.0,04:20,0.0,2017-10-31
Elgeta,Gipuzkoa,14.3,14:20,3.8,08:00,0.0,2017-10-31
Elgoibar,Gipuzkoa,14.9,14:40,5.7,07:40,0.0,2017-10-31
Mutriku,Gipuzkoa,14.7,14:20,8.5,07:00,0.0,2017-10-31
Blanes,Girona,19.7,13:30,10.7,06:30,0.0,2017-10-31
Castell, Platja d'Aro,Girona,19.2,13:50,8.7,07:10,0.0,2017-10-31
Sant Pau de Segúries,Girona,14.0,14:30,1.7,03:40,0.0,2017-10-31
Planoles,Girona,15.8,13:30,3.0,08:00,0.0,2017-10-31
Ripoll,Girona,16.7,14:20,4.7,06:50,0.0,2017-10-31
Les Planes d'Hostoles,Girona,18.1,14:40,3.5,03:50,0.0,2017-10-31
Sant Hilari,Girona,14.8,14:20,4.1,03:00,0.0,2017-10-31
Girona Aeropuerto,Girona,20.1,15:40,7.3,03:59,0.0,2017-10-31
Girona,Girona,19.6,14:30,8.5,07:40,0.0,2017-10-31
Porqueres,Girona,20.3,15:00,5.5,07:30,0.0,2017-10-31
L'Estartit,Girona,16.9,13:00,10.8,23:59,0.0,2017-10-31
La Vall de Bianya,Girona,18.1,14:20,4.2,03:50,0.0,2017-10-31
Castelló d'Empúries,Girona,18.3,14:50,6.7,07:30,0.0,2017-10-31
Espolla,Girona,19.7,14:30,6.7,07:40,0.0,2017-10-31
Figueres,Girona,19.5,15:00,9.2,03:50,0.0,2017-10-31
La Molina,Girona,12.2,14:50,-0.8,07:30,0.0,2017-10-31
Baza,Granada,23.0,15:00,8.8,08:00,0.0,2017-10-31
Dólar,Granada,17.4,14:20,7.2,07:10,0.0,2017-10-31
Granada-Cartuja,Granada,24.2,16:10,9.9,08:00,0.0,2017-10-31
Granada Aeropuerto,Granada,25.2,14:50,7.0,06:30,0.0,2017-10-31
Loja,Granada,22.6,15:40,10.8,07:50,0.0,2017-10-31
Lanjarón,Granada,20.9,14:20,9.1,06:50,0.0,2017-10-31
Salobreña,Granada,23.8,12:00,13.7,01:00,0.0,2017-10-31
Motril,Granada,24.5,10:20,15.1,00:10,0.0,2017-10-31
Motril, Puerto,Granada,26.7,11:00,15.3,07:30,0.0,2017-10-31
Castell de Ferro,Granada,21.8,10:50,15.9,02:00,0.0,2017-10-31
Válor,Granada,20.7,14:10,9.4,07:30,0.0,2017-10-31
Molina de Aragón,Guadalajara,18.1,13:50,0.3,05:30,0.0,2017-10-31
Zaorejas,Guadalajara,16.3,15:10,1.8,07:50,0.0,2017-10-31
Pastrana,Guadalajara,19.6,15:10,5.9,07:40,0.0,2017-10-31
Pantano el Vado,Guadalajara,17.2,15:50,3.1,07:20,0.0,2017-10-31
Sigüenza,Guadalajara,17.6,15:20,0.5,05:20,0.0,2017-10-31
Guadalajara,Guadalajara,19.5,16:00,5.9,06:40,0.0,2017-10-31
Brihuega,Guadalajara,17.3,15:00,2.8,07:00,0.0,2017-10-31
El Pedregal,Guadalajara,18.9,14:20,0.1,06:00,0.0,2017-10-31
Aroche,Huelva,26.3,15:20,7.3,07:40,0.0,2017-10-31
El Granado,Huelva,26.0,14:20,11.8,08:00,0.0,2017-10-31
Ayamonte,Huelva,23.6,14:00,11.9,07:10,0.0,2017-10-31
Cartaya,Huelva,23.9,15:50,11.2,03:30,0.0,2017-10-31
Alajar,Huelva,23.7,15:20,11.4,07:40,0.0,2017-10-31
Valverde del Camino,Huelva,24.7,14:50,10.6,08:00,0.0,2017-10-31
El Cerro de Andévalo,Huelva,25.4,15:20,13.5,06:40,0.0,2017-10-31
Alosno, Tharsis,Huelva,24.2,15:30,13.9,07:20,0.0,2017-10-31
El Campillo,Huelva,23.5,15:40,13.6,07:50,0.0,2017-10-31
Villarrasa,Huelva,26.1,16:00,10.3,04:40,0.0,2017-10-31
Huelva, Ronda Este,Huelva,26.1,15:30,12.2,06:30,0.0,2017-10-31
Cala,Huelva,20.4,16:00,8.3,07:50,0.0,2017-10-31
Almonte,Huelva,27.3,17:00,9.9,01:30,0.0,2017-10-31
Moguer, El Arenosillo,Huelva,25.9,14:20,12.7,07:30,0.1,2017-10-31
Canfranc,Huesca,15.0,14:50,1.6,07:50,0.0,2017-10-31
Jaca,Huesca,18.3,15:20,1.9,08:10,0.0,2017-10-31
Valle de Hecho, Hecho,Huesca,17.4,15:10,0.0,07:30,0.0,2017-10-31
Aragüés del Puerto,Huesca,17.4,14:40,4.1,03:00,0.0,2017-10-31
Bailo,Huesca,17.2,14:40,2.8,06:50,0.0,2017-10-31
Biescas,Huesca,15.6,14:10,0.2,07:20,0.0,2017-10-31
Sabiñánigo,Huesca,18.8,15:10,0.5,07:50,0.0,2017-10-31
Almudévar,Huesca,18.0,15:40,2.6,07:50,0.0,2017-10-31
Sopeira,Huesca,17.3,13:00,8.2,03:59,0.0,2017-10-31
Benabarre,Huesca,16.0,13:50,6.0,03:30,0.0,2017-10-31
Bielsa,Huesca,16.5,13:20,1.3,07:00,0.0,2017-10-31
Ainsa,Huesca,17.3,15:00,6.3,07:50,0.0,2017-10-31
Torla - Depósito,Huesca,23.4,14:30,5.0,08:20,0.0,2017-10-31
Benasque,Huesca,16.2,15:20,-1.2,08:10,0.0,2017-10-31
Seira,Huesca,16.5,14:00,4.2,08:50,0.0,2017-10-31
Capella,Huesca,16.7,15:00,6.0,03:20,0.0,2017-10-31
Barbastro,Huesca,17.8,15:30,3.6,07:40,0.0,2017-10-31
Sariñena, Depósito agua,Huesca,18.1,15:50,4.7,07:50,0.0,2017-10-31
Huesca Aeropuerto,Huesca,16.2,15:40,5.1,07:20,0.0,2017-10-31
Huesca,Huesca,16.3,14:50,5.0,07:40,0.0,2017-10-31
Lanaja,Huesca,17.3,15:20,4.6,07:00,0.0,2017-10-31
Ballobar,Huesca,17.5,16:20,5.3,07:50,0.0,2017-10-31
Tamarite de Litera,Huesca,18.3,16:10,4.2,07:40,0.0,2017-10-31
Fraga,Huesca,19.5,15:20,7.2,07:40,0.0,2017-10-31
Escorca, Lluc,Illes Balears,16.9,13:30,6.3,03:40,0.0,2017-10-31
Banyalbufar,Illes Balears,19.6,11:30,14.5,05:50,0.0,2017-10-31
Calvià, Es Capdellà,Illes Balears,23.0,14:00,10.5,23:59,0.0,2017-10-31
Palma, Puerto,Illes Balears,22.6,14:40,14.9,23:59,0.0,2017-10-31
Palma, Universitat,Illes Balears,22.3,14:30,9.0,03:59,0.0,2017-10-31
Sierra de Alfabia, Bunyola,Illes Balears,13.1,13:00,7.6,04:50,0.0,2017-10-31
Marratxí,Illes Balears,22.2,15:00,12.9,23:50,0.0,2017-10-31
Palma de Mallorca, Aeropuerto,Illes Balears,22.0,15:20,12.3,23:50,0.0,2017-10-31
Llucmajor, Cap Blanc,Illes Balears,22.9,14:10,13.3,22:20,0.0,2017-10-31
Llucmajor,Illes Balears,21.0,15:20,13.8,23:00,0.0,2017-10-31
Porreres,Illes Balears,21.8,11:00,13.1,07:30,0.0,2017-10-31
Campos, Can Sion,Illes Balears,22.4,13:50,9.6,03:59,0.0,2017-10-31
Campos, Salines Llevant,Illes Balears,21.3,15:10,11.9,23:59,0.0,2017-10-31
Santanyí,Illes Balears,21.4,13:50,14.3,23:50,0.0,2017-10-31
Portocolom,Illes Balears,20.8,14:00,14.6,22:30,0.0,2017-10-31
Son Servera,Illes Balears,21.0,11:40,12.8,23:50,0.0,2017-10-31
Artà,Illes Balears,20.2,14:20,11.7,23:59,0.0,2017-10-31
Artà-Colònia de Sant Pere,Illes Balears,18.9,13:50,15.3,05:40,0.0,2017-10-31
Muro, S'Albufera,Illes Balears,20.0,14:20,12.8,22:30,0.0,2017-10-31
Manacor,Illes Balears,20.7,12:20,11.4,23:30,0.0,2017-10-31
Sineu,Illes Balears,19.9,14:30,11.4,07:20,0.0,2017-10-31
Santa María del Camí,Illes Balears,21.6,14:10,10.1,23:50,0.0,2017-10-31
Binissalem,Illes Balears,21.4,15:30,10.6,23:40,0.0,2017-10-31
Escorca, Son Torrella,Illes Balears,14.4,13:10,5.4,05:40,0.0,2017-10-31
Sa Pobla,Illes Balears,20.9,14:00,11.5,23:50,0.0,2017-10-31
Pollença,Illes Balears,20.3,13:50,11.8,06:10,0.0,2017-10-31
Port de Pollença,Illes Balears,21.4,14:50,13.5,21:30,0.0,2017-10-31
Es Mercadal,Illes Balears,19.2,14:00,14.6,05:20,0.0,2017-10-31
Ciutadella,Illes Balears,20.4,14:10,14.2,23:59,0.0,2017-10-31
Ciutadella, Cala Galdana,Illes Balears,20.1,14:40,12.2,23:50,0.0,2017-10-31
Menorca, Aeropuerto,Illes Balears,21.1,13:40,13.9,23:40,0.0,2017-10-31
Sant Joan de Labritja,Illes Balears,20.8,13:40,10.2,02:00,0.0,2017-10-31
Ibiza, Aeropuerto,Illes Balears,22.2,14:00,11.8,03:10,0.0,2017-10-31
Eivissa,Illes Balears,21.8,14:10,12.7,03:50,0.0,2017-10-31
Formentera,Illes Balears,22.6,12:40,16.0,23:50,0.0,2017-10-31
Baeza,Jaén,24.4,15:30,12.6,07:00,0.0,2017-10-31
Torres,Jaén,19.5,14:50,10.2,07:50,0.0,2017-10-31
Villanueva del Arzobispo,Jaén,22.1,14:40,8.5,07:50,0.0,2017-10-31
Santa Elena,Jaén,20.9,16:20,10.8,06:10,0.0,2017-10-31
Jaén,Jaén,22.4,14:50,14.7,01:20,0.0,2017-10-31
Linares,Jaén,23.2,14:40,13.7,08:00,0.0,2017-10-31
Bailén,Jaén,24.5,13:50,10.9,07:30,0.0,2017-10-31
Andújar,Jaén,26.1,16:30,6.0,07:30,0.0,2017-10-31
Alcalá La Real,Jaén,21.6,15:20,9.4,07:00,0.0,2017-10-31
Valdezcaray, estación de esquí,La Rioja,15.3,14:10,-1.1,00:50,0.0,2017-10-31
Haro,La Rioja,16.8,15:40,4.3,08:20,0.0,2017-10-31
Anguiano,La Rioja,13.3,15:00,-0.5,07:40,0.0,2017-10-31
Nájera,La Rioja,16.9,15:40,4.3,07:50,0.0,2017-10-31
Cenicero,La Rioja,15.6,16:40,4.4,08:30,0.0,2017-10-31
Logroño Aeropuerto,La Rioja,17.4,15:30,3.9,07:30,0.0,2017-10-31
Enciso,La Rioja,16.2,16:10,-0.3,08:10,0.0,2017-10-31
Alfaro,La Rioja,17.6,15:50,2.3,07:50,0.0,2017-10-31
Tías,Las Palmas,23.7,13:40,15.3,06:50,0.0,2017-10-31
Yaiza Playa Blanca,Las Palmas,24.5,14:00,16.3,06:50,0.0,2017-10-31
Lanzarote Aeropuerto,Las Palmas,25.2,16:10,16.4,07:00,0.0,2017-10-31
Haría,Las Palmas,23.4,12:50,15.9,04:40,0.0,2017-10-31
Tinajo,Las Palmas,23.5,12:50,16.7,06:30,0.0,2017-10-31
Pájara,Las Palmas,31.0,15:30,23.6,06:00,0.0,2017-10-31
Tuineje,Puerto Gran Tarajal,Las Palmas,25.1,14:40,17.7,07:20,0.0,2017-10-31
Antigua,Las Palmas,25.8,14:50,14.4,02:40,0.2,2017-10-31
Fuerteventura Aeropuerto,Las Palmas,24.9,13:40,20.8,05:10,0.0,2017-10-31
La Oliva,Las Palmas,24.3,14:00,16.9,04:20,0.0,2017-10-31
La Oliva, Puerto de Corralejo,Las Palmas,23.7,14:00,19.5,03:10,0.0,2017-10-31
Vega de San Mateo,Las Palmas,21.1,09:10,11.2,04:50,0.0,2017-10-31
Tejeda, Cruz de Tejeda,Las Palmas,21.6,14:30,13.2,07:20,0.0,2017-10-31
Agaete,Las Palmas,26.8,16:10,20.3,07:20,0.0,2017-10-31
La Aldea de San Nicolás,Las Palmas,26.4,17:00,13.8,07:10,0.0,2017-10-31
San Bartolome Tirajana, Cuevas del Pinar,Las Palmas,22.6,15:10,16.5,22:30,0.0,2017-10-31
San Bartolome Tirajana, Lomo Pedro Alfonso,Las Palmas,27.2,14:40,18.8,22:10,0.0,2017-10-31
La Aldea de San Nicolás, Tasarte,Las Palmas,26.5,13:10,17.9,07:40,0.0,2017-10-31
Mogán, Puerto Rico,Las Palmas,24.0,14:20,19.9,07:30,0.0,2017-10-31
San Bartolome Tirajana, Las Tirajanas,Las Palmas,26.0,13:30,16.3,06:10,0.0,2017-10-31
Maspalomas, C. Insular Turismo,Las Palmas,23.9,10:30,18.6,04:10,0.0,2017-10-31
San Bartolome Tirajana, El Matorral,Las Palmas,25.2,14:40,18.3,06:10,0.0,2017-10-31
Agüimes,Las Palmas,25.9,13:40,16.5,06:30,0.0,2017-10-31
Telde, Centro Forestal Doramas,Las Palmas,23.0,15:20,14.6,04:30,0.0,2017-10-31
Gran Canaria Aeropuerto,Las Palmas,24.2,12:20,18.5,05:40,0.0,2017-10-31
Telde, Melenara,Las Palmas,23.7,12:40,18.7,06:20,0.0,2017-10-31
Teror,Las Palmas,23.0,11:20,10.1,06:50,0.0,2017-10-31
Las Palmas de Gran Canaria, Tafira,Las Palmas,22.6,13:10,16.5,06:00,0.0,2017-10-31
Las Palmas de Gran Canaria, San Cristobal,Las Palmas,25.1,13:00,19.4,07:30,0.0,2017-10-31
Las Palmas de Gran Canaria, Pl. de la Feria,Las Palmas,23.9,14:30,21.3,04:20,0.0,2017-10-31
Valleseco,Las Palmas,25.2,14:10,13.6,23:50,0.0,2017-10-31
Arucas,Las Palmas,23.7,14:00,17.8,00:00,0.0,2017-10-31
Maspalomas,Las Palmas,24.0,12:40,17.6,05:20,0.0,2017-10-31
Teguise,Las Palmas,25.0,13:40,18.2,04:30,0.0,2017-10-31
Posada de Valdeón, Soto,León,15.2,15:30,-1.0,08:40,0.0,2017-10-31
Villablino,León,21.6,15:40,-3.3,07:30,0.0,2017-10-31
Ponferrada,León,21.1,17:00,2.9,07:50,0.0,2017-10-31
Vega de Espinareda,León,21.0,15:50,0.3,08:10,0.0,2017-10-31
Riaño,León,18.1,16:00,-0.7,08:30,0.0,2017-10-31
Cubillas de Rueda,León,16.0,15:30,-2.8,06:00,0.0,2017-10-31
León, Virgen del Camino,León,14.7,16:30,2.4,07:40,0.0,2017-10-31
Valencia de Don Juan,León,15.7,16:30,-0.1,08:00,0.0,2017-10-31
Barrios de Luna, Miñera,León,16.7,15:20,-2.0,08:20,0.0,2017-10-31
Quintana del Castillo, Villameca,León,14.5,14:50,2.3,07:20,0.0,2017-10-31
Astorga,León,15.6,13:30,-0.6,07:20,0.0,2017-10-31
Bustillo del Páramo,León,14.3,16:10,0.1,03:30,0.0,2017-10-31
Martinet,Lleida,18.3,15:00,-0.5,08:00,0.0,2017-10-31
La Seu d'Urgell,Lleida,19.2,14:30,2.5,06:10,0.0,2017-10-31
Josa i Tuixén,Lleida,15.6,14:00,3.3,07:30,0.0,2017-10-31
Coll de Nargó,Lleida,16.9,14:40,4.4,08:30,0.0,2017-10-31
Torà,Lleida,17.4,15:40,5.1,03:50,0.0,2017-10-31
Artesa de Segre,Lleida,17.3,15:50,7.2,03:50,0.0,2017-10-31
Talarn,Lleida,18.0,14:20,8.0,03:59,0.0,2017-10-31
Llimiana,Lleida,18.9,15:40,7.3,03:59,0.0,2017-10-31
Granyanella,Lleida,17.0,15:10,7.4,07:50,0.0,2017-10-31
Tàrrega,Lleida,16.4,15:30,7.6,07:40,0.0,2017-10-31
Os de Balaguer,Lleida,17.0,15:30,4.9,08:10,0.0,2017-10-31
Mollerussa,Lleida,18.2,15:40,7.1,07:40,0.0,2017-10-31
Vall de Boí,Lleida,16.4,13:50,-0.3,08:10,0.0,2017-10-31
Lleida,Lleida,18.4,16:10,4.8,07:50,0.0,2017-10-31
La Pobla de Cérvoles,Lleida,16.8,12:10,6.1,07:00,0.0,2017-10-31
El Soleràs,Lleida,17.3,15:40,6.5,06:40,0.0,2017-10-31
Naut Aran, Arties,Lleida,16.0,13:30,-1.4,06:20,0.0,2017-10-31
Bossòst,Lleida,15.0,14:20,-0.1,07:50,0.0,2017-10-31
Cervantes,Lugo,18.3,15:50,4.4,07:30,0.0,2017-10-31
Ribadeo,Lugo,16.2,13:50,7.8,08:00,0.0,2017-10-31
Mondoñedo,Lugo,16.1,15:40,5.0,08:10,0.0,2017-10-31
Burela,Lugo,16.0,14:00,10.8,21:50,0.0,2017-10-31
Lugo Aeropuerto,Lugo,18.2,16:10,2.3,08:10,0.0,2017-10-31
Lugo,Lugo,18.7,17:30,3.2,07:50,0.0,2017-10-31
O Páramo,Lugo,17.2,17:00,2.1,06:10,0.0,2017-10-31
Becerreá,Lugo,16.6,14:20,4.2,06:30,0.0,2017-10-31
O Saviñao,Lugo,18.2,15:40,5.5,08:20,0.0,2017-10-31
Folgoso do Courel,Lugo,19.0,16:20,2.5,08:30,0.0,2017-10-31
Monforte de Lemos,Lugo,20.9,16:00,2.3,04:30,0.0,2017-10-31
Puerto de Navacerrada,Madrid,12.8,12:10,4.5,03:40,0.0,2017-10-31
Aranjuez,Madrid,22.4,16:40,4.8,06:30,0.0,2017-10-31
Rascafría,Madrid,18.0,14:40,-0.9,06:20,0.0,2017-10-31
Buitrago del Lozoya,Madrid,15.1,15:40,-0.2,08:00,0.0,2017-10-31
Somosierra,Madrid,13.3,15:20,3.2,00:10,0.0,2017-10-31
Madrid, El Goloso,Madrid,16.9,16:40,6.0,05:30,0.0,2017-10-31
Madrid Aeropuerto,Madrid,20.1,16:10,6.4,07:00,0.0,2017-10-31
Alcala de Henares,Madrid,20.3,17:00,6.0,07:20,0.0,2017-10-31
Colmenar Viejo,Madrid,16.2,15:40,6.9,07:00,0.0,2017-10-31
Madrid, Ciudad Universitaria,Madrid,19.7,16:20,8.2,03:40,0.0,2017-10-31
Pozuelo de Alarcón,Madrid,20.1,16:40,5.3,07:20,0.0,2017-10-31
Madrid, Retiro,Madrid,18.3,16:30,9.9,06:40,0.0,2017-10-31
Tielmes,Madrid,20.1,15:20,6.5,07:30,0.0,2017-10-31
Puerto Alto del León,Madrid,11.1,16:00,4.4,02:40,0.0,2017-10-31
Alpedrete,Madrid,19.8,16:10,5.5,07:40,0.0,2017-10-31
Torrelodones,Madrid,18.6,15:10,5.7,05:30,0.0,2017-10-31
Rozas de Puerto Real,Madrid,16.6,16:00,6.5,08:40,0.0,2017-10-31
Robledo de Chavela,Madrid,17.9,14:30,6.7,05:40,0.0,2017-10-31
Valdemorillo,Madrid,18.2,16:20,7.2,08:00,0.0,2017-10-31
Ronda Instituto,Málaga,20.1,13:50,13.0,00:20,0.0,2017-10-31
Cortes de la Frontera,Málaga,22.1,14:00,11.1,07:00,0.0,2017-10-31
Alpandeire,Málaga,20.1,13:40,13.5,04:30,0.0,2017-10-31
Estepona,Málaga,23.2,14:00,16.8,02:30,0.0,2017-10-31
Benahavis,Málaga,19.4,14:20,11.8,03:00,0.0,2017-10-31
Marbella, Puerto,Málaga,21.4,15:00,15.1,03:30,0.0,2017-10-31
Marbella,Málaga,21.5,13:00,17.4,01:30,0.0,2017-10-31
Fuengirola,Málaga,21.8,14:50,16.6,02:50,0.0,2017-10-31
Torremolinos,Málaga,23.7,15:00,15.7,01:40,0.0,2017-10-31
Álora,Málaga,21.3,16:50,12.2,05:50,0.0,2017-10-31
Coín,Málaga,22.8,14:40,12.7,05:00,0.0,2017-10-31
